scaffold,start,end,status,loci,set
HiC_scaffold_6,71963000,71964000,1,HiC_scaffold_6:71963463,east_cent
HiC_scaffold_6,71963000,71964000,1,HiC_scaffold_6:71963578,east_cent
HiC_scaffold_6,71963000,71964000,1,HiC_scaffold_6:71963721,east_cent
HiC_scaffold_6,72146000,72147000,1,HiC_scaffold_6:72146918,east_cent
HiC_scaffold_6,72146000,72147000,1,HiC_scaffold_6:72146955,east_cent
HiC_scaffold_6,72147000,72148000,1,HiC_scaffold_6:72147871,east_cent
HiC_scaffold_6,72147000,72148000,1,HiC_scaffold_6:72147891,east_cent
HiC_scaffold_6,72147000,72148000,1,HiC_scaffold_6:72147918,east_cent
HiC_scaffold_6,72147000,72148000,1,HiC_scaffold_6:72147981,east_cent
HiC_scaffold_6,76574000,76575000,1,HiC_scaffold_6:76574755,east_cent
HiC_scaffold_6,77354000,77355000,2,HiC_scaffold_6:77354958,east_cent
HiC_scaffold_6,77355000,77356000,2,HiC_scaffold_6:77355078,east_cent
HiC_scaffold_6,77397000,77398000,1,HiC_scaffold_6:77397193,east_cent
HiC_scaffold_6,77776000,77777000,1,HiC_scaffold_6:77776591,east_cent
HiC_scaffold_6,77981000,77982000,1,HiC_scaffold_6:77981781,east_cent
HiC_scaffold_6,78362000,78363000,1,HiC_scaffold_6:78362189,east_cent
HiC_scaffold_6,87015000,87016000,2,HiC_scaffold_6:87015345,east_cent
HiC_scaffold_6,87015000,87016000,2,HiC_scaffold_6:87015868,east_cent
HiC_scaffold_6,87017000,87018000,2,HiC_scaffold_6:87017694,east_cent
HiC_scaffold_6,87089000,87090000,2,HiC_scaffold_6:87089376,east_cent
HiC_scaffold_6,87596000,87597000,2,HiC_scaffold_6:87596417,east_cent
HiC_scaffold_6,89650000,89651000,1,HiC_scaffold_6:89650687,east_cent
HiC_scaffold_6,91105000,91106000,2,HiC_scaffold_6:91105509,east_cent
HiC_scaffold_6,91150000,91151000,2,HiC_scaffold_6:91150250,east_cent
HiC_scaffold_6,91151000,91152000,2,HiC_scaffold_6:91151846,east_cent
HiC_scaffold_6,93105000,93106000,2,HiC_scaffold_6:93105104,east_cent
HiC_scaffold_6,93896000,93897000,2,HiC_scaffold_6:93896447,east_cent
HiC_scaffold_6,94317000,94318000,2,HiC_scaffold_6:94317410,east_cent
HiC_scaffold_6,94422000,94423000,1,HiC_scaffold_6:94422714,east_cent
HiC_scaffold_6,94425000,94426000,1,HiC_scaffold_6:94425997,east_cent
HiC_scaffold_6,94510000,94511000,1,HiC_scaffold_6:94510509,east_cent
HiC_scaffold_6,94676000,94677000,1,HiC_scaffold_6:94676134,east_cent
HiC_scaffold_6,94676000,94677000,1,HiC_scaffold_6:94676148,east_cent
HiC_scaffold_6,94677000,94678000,1,HiC_scaffold_6:94677482,east_cent
HiC_scaffold_6,94678000,94679000,1,HiC_scaffold_6:94678405,east_cent
HiC_scaffold_6,94682000,94683000,2,HiC_scaffold_6:94682484,east_cent
HiC_scaffold_6,94777000,94778000,1,HiC_scaffold_6:94777402,east_cent
HiC_scaffold_6,95033000,95034000,1,HiC_scaffold_6:95033566,east_cent
HiC_scaffold_6,95033000,95034000,1,HiC_scaffold_6:95033569,east_cent
HiC_scaffold_6,95314000,95315000,2,HiC_scaffold_6:95314779,east_cent
HiC_scaffold_6,95666000,95667000,2,HiC_scaffold_6:95666589,east_cent
HiC_scaffold_6,95781000,95782000,2,HiC_scaffold_6:95781515,east_cent
HiC_scaffold_6,95961000,95962000,2,HiC_scaffold_6:95961051,east_cent
HiC_scaffold_6,95962000,95963000,2,HiC_scaffold_6:95962987,east_cent
HiC_scaffold_6,96046000,96047000,2,HiC_scaffold_6:96046794,east_cent
HiC_scaffold_6,96051000,96052000,2,HiC_scaffold_6:96051700,east_cent
HiC_scaffold_6,96051000,96052000,2,HiC_scaffold_6:96051815,east_cent
HiC_scaffold_6,96074000,96075000,2,HiC_scaffold_6:96074745,east_cent
HiC_scaffold_6,96089000,96090000,2,HiC_scaffold_6:96089575,east_cent
HiC_scaffold_6,96093000,96094000,2,HiC_scaffold_6:96093230,east_cent
HiC_scaffold_6,96093000,96094000,2,HiC_scaffold_6:96093602,east_cent
HiC_scaffold_6,96093000,96094000,2,HiC_scaffold_6:96093876,east_cent
HiC_scaffold_6,96095000,96096000,2,HiC_scaffold_6:96095089,east_cent
HiC_scaffold_6,101567000,101568000,2,HiC_scaffold_6:101567641,east_cent
HiC_scaffold_7,962000,963000,2,HiC_scaffold_7:962286,east_cent
HiC_scaffold_7,970000,971000,2,HiC_scaffold_7:970045,east_cent
HiC_scaffold_7,1072000,1073000,2,HiC_scaffold_7:1072114,east_cent
HiC_scaffold_7,1120000,1121000,2,HiC_scaffold_7:1120882,east_cent
HiC_scaffold_7,1120000,1121000,2,HiC_scaffold_7:1120989,east_cent
HiC_scaffold_7,1123000,1124000,2,HiC_scaffold_7:1123947,east_cent
HiC_scaffold_7,1125000,1126000,2,HiC_scaffold_7:1125438,east_cent
HiC_scaffold_7,1160000,1161000,2,HiC_scaffold_7:1160240,east_cent
HiC_scaffold_7,1164000,1165000,2,HiC_scaffold_7:1164570,east_cent
HiC_scaffold_7,1164000,1165000,2,HiC_scaffold_7:1164608,east_cent
HiC_scaffold_7,1167000,1168000,2,HiC_scaffold_7:1167677,east_cent
HiC_scaffold_7,1266000,1267000,2,HiC_scaffold_7:1266372,east_cent
HiC_scaffold_7,1305000,1306000,2,HiC_scaffold_7:1305381,east_cent
HiC_scaffold_7,1319000,1320000,2,HiC_scaffold_7:1319336,east_cent
HiC_scaffold_7,1340000,1341000,2,HiC_scaffold_7:1340687,east_cent
HiC_scaffold_7,1341000,1342000,2,HiC_scaffold_7:1341127,east_cent
HiC_scaffold_7,1346000,1347000,2,HiC_scaffold_7:1346461,east_cent
HiC_scaffold_7,1348000,1349000,2,HiC_scaffold_7:1348322,east_cent
HiC_scaffold_7,1348000,1349000,2,HiC_scaffold_7:1348619,east_cent
HiC_scaffold_7,1349000,1350000,2,HiC_scaffold_7:1349887,east_cent
HiC_scaffold_7,1362000,1363000,2,HiC_scaffold_7:1362317,east_cent
HiC_scaffold_7,1365000,1366000,2,HiC_scaffold_7:1365511,east_cent
HiC_scaffold_7,1367000,1368000,2,HiC_scaffold_7:1367070,east_cent
HiC_scaffold_7,1368000,1369000,2,HiC_scaffold_7:1368994,east_cent
HiC_scaffold_7,1369000,1370000,2,HiC_scaffold_7:1369053,east_cent
HiC_scaffold_7,1369000,1370000,2,HiC_scaffold_7:1369356,east_cent
HiC_scaffold_7,1642000,1643000,2,HiC_scaffold_7:1642668,east_cent
HiC_scaffold_7,1642000,1643000,2,HiC_scaffold_7:1642772,east_cent
HiC_scaffold_7,1642000,1643000,2,HiC_scaffold_7:1642989,east_cent
HiC_scaffold_7,1645000,1646000,2,HiC_scaffold_7:1645131,east_cent
HiC_scaffold_7,1649000,1650000,2,HiC_scaffold_7:1649007,east_cent
HiC_scaffold_8,933000,934000,2,HiC_scaffold_8:933080,east_cent
HiC_scaffold_8,940000,941000,2,HiC_scaffold_8:940009,east_cent
HiC_scaffold_8,980000,981000,2,HiC_scaffold_8:980019,east_cent
HiC_scaffold_8,11913000,11914000,2,HiC_scaffold_8:11913438,east_cent
HiC_scaffold_8,11915000,11916000,2,HiC_scaffold_8:11915206,east_cent
HiC_scaffold_8,11917000,11918000,2,HiC_scaffold_8:11917999,east_cent
HiC_scaffold_9,83000,84000,2,HiC_scaffold_9:83433,east_cent
HiC_scaffold_9,338000,339000,2,HiC_scaffold_9:338405,east_cent
HiC_scaffold_9,399000,4e+05,2,HiC_scaffold_9:399627,east_cent
HiC_scaffold_9,618000,619000,2,HiC_scaffold_9:618747,east_cent
HiC_scaffold_9,623000,624000,2,HiC_scaffold_9:623369,east_cent
HiC_scaffold_9,623000,624000,2,HiC_scaffold_9:623390,east_cent
HiC_scaffold_10,1332000,1333000,2,HiC_scaffold_10:1332423,east_cent
HiC_scaffold_10,1374000,1375000,2,HiC_scaffold_10:1374310,east_cent
HiC_scaffold_10,1395000,1396000,2,HiC_scaffold_10:1395438,east_cent
HiC_scaffold_10,1396000,1397000,2,HiC_scaffold_10:1396903,east_cent
HiC_scaffold_11,4861000,4862000,2,HiC_scaffold_11:4861698,east_cent
HiC_scaffold_11,13225000,13226000,2,HiC_scaffold_11:13225984,east_cent
HiC_scaffold_12,11360000,11361000,1,HiC_scaffold_12:11360597,east_cent
HiC_scaffold_12,14073000,14074000,2,HiC_scaffold_12:14073973,east_cent
HiC_scaffold_13,4488000,4489000,2,HiC_scaffold_13:4488974,east_cent
HiC_scaffold_13,4489000,4490000,2,HiC_scaffold_13:4489420,east_cent
HiC_scaffold_13,4496000,4497000,2,HiC_scaffold_13:4496173,east_cent
HiC_scaffold_14,10262000,10263000,1,HiC_scaffold_14:10262524,east_cent
HiC_scaffold_14,10265000,10266000,1,HiC_scaffold_14:10265292,east_cent
HiC_scaffold_14,10322000,10323000,2,HiC_scaffold_14:10322536,east_cent
HiC_scaffold_14,10346000,10347000,2,HiC_scaffold_14:10346483,east_cent
HiC_scaffold_14,10347000,10348000,2,HiC_scaffold_14:10347550,east_cent
HiC_scaffold_14,10351000,10352000,2,HiC_scaffold_14:10351250,east_cent
HiC_scaffold_14,10351000,10352000,2,HiC_scaffold_14:10351263,east_cent
HiC_scaffold_14,10353000,10354000,2,HiC_scaffold_14:10353331,east_cent
HiC_scaffold_14,10353000,10354000,2,HiC_scaffold_14:10353667,east_cent
HiC_scaffold_14,10357000,10358000,2,HiC_scaffold_14:10357913,east_cent
HiC_scaffold_14,10402000,10403000,2,HiC_scaffold_14:10402698,east_cent
HiC_scaffold_14,10402000,10403000,2,HiC_scaffold_14:10402957,east_cent
HiC_scaffold_14,10403000,10404000,2,HiC_scaffold_14:10403021,east_cent
HiC_scaffold_14,10413000,10414000,2,HiC_scaffold_14:10413017,east_cent
HiC_scaffold_14,10415000,10416000,2,HiC_scaffold_14:10415395,east_cent
HiC_scaffold_14,10419000,10420000,2,HiC_scaffold_14:10419859,east_cent
HiC_scaffold_15,20000,21000,2,HiC_scaffold_15:20148,east_cent
HiC_scaffold_15,63000,64000,2,HiC_scaffold_15:63714,east_cent
HiC_scaffold_15,63000,64000,2,HiC_scaffold_15:63790,east_cent
HiC_scaffold_15,64000,65000,2,HiC_scaffold_15:64355,east_cent
HiC_scaffold_15,64000,65000,2,HiC_scaffold_15:64571,east_cent
HiC_scaffold_16,931000,932000,2,HiC_scaffold_16:931046,east_cent
HiC_scaffold_16,980000,981000,2,HiC_scaffold_16:980101,east_cent
HiC_scaffold_16,984000,985000,2,HiC_scaffold_16:984307,east_cent
HiC_scaffold_16,989000,990000,2,HiC_scaffold_16:989301,east_cent
HiC_scaffold_16,994000,995000,2,HiC_scaffold_16:994953,east_cent
HiC_scaffold_16,1358000,1359000,2,HiC_scaffold_16:1358368,east_cent
HiC_scaffold_16,15003000,15004000,1,HiC_scaffold_16:15003453,east_cent
HiC_scaffold_17,16492000,16493000,2,HiC_scaffold_17:16492941,east_cent
HiC_scaffold_19,9717000,9718000,2,HiC_scaffold_19:9717680,east_cent
HiC_scaffold_19,29651000,29652000,2,HiC_scaffold_19:29651256,east_cent
HiC_scaffold_19,29653000,29654000,2,HiC_scaffold_19:29653346,east_cent
HiC_scaffold_19,29654000,29655000,2,HiC_scaffold_19:29654719,east_cent
HiC_scaffold_19,29655000,29656000,2,HiC_scaffold_19:29655804,east_cent
HiC_scaffold_19,29658000,29659000,2,HiC_scaffold_19:29658642,east_cent
HiC_scaffold_19,29660000,29661000,2,HiC_scaffold_19:29660387,east_cent
HiC_scaffold_19,29664000,29665000,2,HiC_scaffold_19:29664688,east_cent
HiC_scaffold_19,30374000,30375000,1,HiC_scaffold_19:30374399,east_cent
HiC_scaffold_19,30376000,30377000,1,HiC_scaffold_19:30376286,east_cent
HiC_scaffold_19,30376000,30377000,1,HiC_scaffold_19:30376610,east_cent
HiC_scaffold_19,30395000,30396000,1,HiC_scaffold_19:30395147,east_cent
HiC_scaffold_19,36496000,36497000,1,HiC_scaffold_19:36496012,east_cent
HiC_scaffold_19,36798000,36799000,1,HiC_scaffold_19:36798258,east_cent
HiC_scaffold_19,40075000,40076000,1,HiC_scaffold_19:40075339,east_cent
HiC_scaffold_19,40075000,40076000,1,HiC_scaffold_19:40075403,east_cent
HiC_scaffold_19,40079000,40080000,1,HiC_scaffold_19:40079797,east_cent
HiC_scaffold_19,40079000,40080000,1,HiC_scaffold_19:40079835,east_cent
HiC_scaffold_19,40079000,40080000,1,HiC_scaffold_19:40079985,east_cent
HiC_scaffold_19,40079000,40080000,1,HiC_scaffold_19:40079987,east_cent
HiC_scaffold_19,40082000,40083000,1,HiC_scaffold_19:40082837,east_cent
HiC_scaffold_19,40084000,40085000,1,HiC_scaffold_19:40084351,east_cent
HiC_scaffold_19,40086000,40087000,1,HiC_scaffold_19:40086555,east_cent
HiC_scaffold_19,40089000,40090000,1,HiC_scaffold_19:40089060,east_cent
HiC_scaffold_19,40092000,40093000,1,HiC_scaffold_19:40092232,east_cent
HiC_scaffold_19,40092000,40093000,1,HiC_scaffold_19:40092534,east_cent
HiC_scaffold_19,40092000,40093000,1,HiC_scaffold_19:40092618,east_cent
HiC_scaffold_19,40092000,40093000,1,HiC_scaffold_19:40092804,east_cent
HiC_scaffold_19,40095000,40096000,1,HiC_scaffold_19:40095421,east_cent
HiC_scaffold_19,40098000,40099000,1,HiC_scaffold_19:40098607,east_cent
HiC_scaffold_19,40098000,40099000,1,HiC_scaffold_19:40098813,east_cent
HiC_scaffold_19,40942000,40943000,1,HiC_scaffold_19:40942654,east_cent
HiC_scaffold_19,42140000,42141000,2,HiC_scaffold_19:42140743,east_cent
HiC_scaffold_19,42324000,42325000,1,HiC_scaffold_19:42324350,east_cent
HiC_scaffold_19,42434000,42435000,1,HiC_scaffold_19:42434954,east_cent
HiC_scaffold_19,42731000,42732000,1,HiC_scaffold_19:42731264,east_cent
HiC_scaffold_19,43485000,43486000,1,HiC_scaffold_19:43485529,east_cent
HiC_scaffold_19,44587000,44588000,1,HiC_scaffold_19:44587127,east_cent
HiC_scaffold_19,44587000,44588000,1,HiC_scaffold_19:44587129,east_cent
HiC_scaffold_19,44587000,44588000,1,HiC_scaffold_19:44587143,east_cent
HiC_scaffold_19,44587000,44588000,1,HiC_scaffold_19:44587514,east_cent
HiC_scaffold_19,44595000,44596000,1,HiC_scaffold_19:44595022,east_cent
HiC_scaffold_19,44622000,44623000,2,HiC_scaffold_19:44622883,east_cent
HiC_scaffold_19,44793000,44794000,1,HiC_scaffold_19:44793457,east_cent
HiC_scaffold_19,45345000,45346000,1,HiC_scaffold_19:45345868,east_cent
HiC_scaffold_19,45350000,45351000,1,HiC_scaffold_19:45350901,east_cent
HiC_scaffold_19,45464000,45465000,2,HiC_scaffold_19:45464880,east_cent
HiC_scaffold_19,45567000,45568000,1,HiC_scaffold_19:45567342,east_cent
HiC_scaffold_19,45567000,45568000,1,HiC_scaffold_19:45567462,east_cent
HiC_scaffold_19,45567000,45568000,1,HiC_scaffold_19:45567667,east_cent
HiC_scaffold_19,45617000,45618000,1,HiC_scaffold_19:45617714,east_cent
HiC_scaffold_19,45627000,45628000,1,HiC_scaffold_19:45627128,east_cent
HiC_scaffold_19,47636000,47637000,1,HiC_scaffold_19:47636234,east_cent
HiC_scaffold_19,47636000,47637000,1,HiC_scaffold_19:47636623,east_cent
HiC_scaffold_19,47638000,47639000,1,HiC_scaffold_19:47638832,east_cent
HiC_scaffold_19,47639000,47640000,1,HiC_scaffold_19:47639825,east_cent
HiC_scaffold_19,47651000,47652000,1,HiC_scaffold_19:47651615,east_cent
HiC_scaffold_19,47655000,47656000,1,HiC_scaffold_19:47655300,east_cent
HiC_scaffold_19,47675000,47676000,1,HiC_scaffold_19:47675995,east_cent
HiC_scaffold_19,47711000,47712000,2,HiC_scaffold_19:47711414,east_cent
HiC_scaffold_19,47719000,47720000,2,HiC_scaffold_19:47719153,east_cent
HiC_scaffold_19,47737000,47738000,1,HiC_scaffold_19:47737084,east_cent
HiC_scaffold_19,47737000,47738000,1,HiC_scaffold_19:47737089,east_cent
HiC_scaffold_19,47737000,47738000,1,HiC_scaffold_19:47737103,east_cent
HiC_scaffold_19,47737000,47738000,1,HiC_scaffold_19:47737114,east_cent
HiC_scaffold_19,47737000,47738000,1,HiC_scaffold_19:47737119,east_cent
HiC_scaffold_19,47737000,47738000,1,HiC_scaffold_19:47737823,east_cent
HiC_scaffold_19,50050000,50051000,1,HiC_scaffold_19:50050207,east_cent
HiC_scaffold_19,50205000,50206000,2,HiC_scaffold_19:50205409,east_cent
HiC_scaffold_19,50227000,50228000,2,HiC_scaffold_19:50227949,east_cent
HiC_scaffold_19,50227000,50228000,2,HiC_scaffold_19:50227951,east_cent
HiC_scaffold_19,52296000,52297000,2,HiC_scaffold_19:52296869,east_cent
HiC_scaffold_19,52297000,52298000,2,HiC_scaffold_19:52297010,east_cent
HiC_scaffold_19,52297000,52298000,2,HiC_scaffold_19:52297019,east_cent
HiC_scaffold_19,54283000,54284000,2,HiC_scaffold_19:54283858,east_cent
HiC_scaffold_19,55506000,55507000,1,HiC_scaffold_19:55506689,east_cent
HiC_scaffold_20,3767000,3768000,1,HiC_scaffold_20:3767835,east_cent
HiC_scaffold_20,3769000,3770000,1,HiC_scaffold_20:3769164,east_cent
HiC_scaffold_20,3797000,3798000,1,HiC_scaffold_20:3797638,east_cent
HiC_scaffold_20,3798000,3799000,1,HiC_scaffold_20:3798445,east_cent
HiC_scaffold_20,3800000,3801000,1,HiC_scaffold_20:3800625,east_cent
HiC_scaffold_20,3800000,3801000,1,HiC_scaffold_20:3800695,east_cent
HiC_scaffold_20,3805000,3806000,1,HiC_scaffold_20:3805822,east_cent
HiC_scaffold_20,3805000,3806000,1,HiC_scaffold_20:3805847,east_cent
HiC_scaffold_20,3900000,3901000,1,HiC_scaffold_20:3900141,east_cent
HiC_scaffold_20,3900000,3901000,1,HiC_scaffold_20:3900151,east_cent
HiC_scaffold_21,5962000,5963000,2,HiC_scaffold_21:5962867,east_cent
HiC_scaffold_21,11369000,11370000,1,HiC_scaffold_21:11369006,east_cent
HiC_scaffold_21,14401000,14402000,1,HiC_scaffold_21:14401328,east_cent
HiC_scaffold_21,16165000,16166000,2,HiC_scaffold_21:16165585,east_cent
HiC_scaffold_21,16318000,16319000,2,HiC_scaffold_21:16318806,east_cent
HiC_scaffold_21,16451000,16452000,2,HiC_scaffold_21:16451874,east_cent
HiC_scaffold_21,16451000,16452000,2,HiC_scaffold_21:16451902,east_cent
HiC_scaffold_21,16451000,16452000,2,HiC_scaffold_21:16451903,east_cent
HiC_scaffold_21,16452000,16453000,2,HiC_scaffold_21:16452012,east_cent
HiC_scaffold_21,16485000,16486000,1,HiC_scaffold_21:16485999,east_cent
HiC_scaffold_21,16493000,16494000,2,HiC_scaffold_21:16493342,east_cent
HiC_scaffold_21,16513000,16514000,1,HiC_scaffold_21:16513674,east_cent
HiC_scaffold_21,16516000,16517000,1,HiC_scaffold_21:16516940,east_cent
HiC_scaffold_21,16520000,16521000,1,HiC_scaffold_21:16520722,east_cent
HiC_scaffold_21,16526000,16527000,1,HiC_scaffold_21:16526544,east_cent
HiC_scaffold_21,16536000,16537000,1,HiC_scaffold_21:16536269,east_cent
HiC_scaffold_21,16558000,16559000,1,HiC_scaffold_21:16558694,east_cent
HiC_scaffold_21,16564000,16565000,2,HiC_scaffold_21:16564229,east_cent
HiC_scaffold_21,16593000,16594000,1,HiC_scaffold_21:16593306,east_cent
HiC_scaffold_21,16594000,16595000,1,HiC_scaffold_21:16594295,east_cent
HiC_scaffold_21,16594000,16595000,1,HiC_scaffold_21:16594390,east_cent
HiC_scaffold_21,16595000,16596000,1,HiC_scaffold_21:16595583,east_cent
HiC_scaffold_21,16595000,16596000,1,HiC_scaffold_21:16595712,east_cent
HiC_scaffold_21,16595000,16596000,1,HiC_scaffold_21:16595714,east_cent
HiC_scaffold_21,16595000,16596000,1,HiC_scaffold_21:16595749,east_cent
HiC_scaffold_21,16595000,16596000,1,HiC_scaffold_21:16595919,east_cent
HiC_scaffold_21,16620000,16621000,2,HiC_scaffold_21:16620692,east_cent
HiC_scaffold_21,16626000,16627000,2,HiC_scaffold_21:16626608,east_cent
HiC_scaffold_21,16627000,16628000,2,HiC_scaffold_21:16627067,east_cent
HiC_scaffold_21,16641000,16642000,2,HiC_scaffold_21:16641310,east_cent
HiC_scaffold_21,16760000,16761000,2,HiC_scaffold_21:16760787,east_cent
HiC_scaffold_21,16765000,16766000,2,HiC_scaffold_21:16765955,east_cent
HiC_scaffold_21,16768000,16769000,2,HiC_scaffold_21:16768434,east_cent
HiC_scaffold_21,16770000,16771000,2,HiC_scaffold_21:16770662,east_cent
HiC_scaffold_21,16772000,16773000,2,HiC_scaffold_21:16772830,east_cent
HiC_scaffold_21,16772000,16773000,2,HiC_scaffold_21:16772859,east_cent
HiC_scaffold_21,16839000,16840000,1,HiC_scaffold_21:16839685,east_cent
HiC_scaffold_21,16839000,16840000,1,HiC_scaffold_21:16839710,east_cent
HiC_scaffold_21,16899000,16900000,1,HiC_scaffold_21:16899566,east_cent
HiC_scaffold_21,16948000,16949000,2,HiC_scaffold_21:16948441,east_cent
HiC_scaffold_21,16976000,16977000,1,HiC_scaffold_21:16976751,east_cent
HiC_scaffold_21,16978000,16979000,1,HiC_scaffold_21:16978392,east_cent
HiC_scaffold_21,17031000,17032000,2,HiC_scaffold_21:17031365,east_cent
HiC_scaffold_21,17119000,17120000,2,HiC_scaffold_21:17119765,east_cent
HiC_scaffold_21,17120000,17121000,1,HiC_scaffold_21:17120722,east_cent
HiC_scaffold_21,17122000,17123000,1,HiC_scaffold_21:17122769,east_cent
HiC_scaffold_21,17159000,17160000,2,HiC_scaffold_21:17159674,east_cent
HiC_scaffold_21,17160000,17161000,1,HiC_scaffold_21:17160278,east_cent
HiC_scaffold_21,17160000,17161000,1,HiC_scaffold_21:17160661,east_cent
HiC_scaffold_21,17162000,17163000,1,HiC_scaffold_21:17162408,east_cent
HiC_scaffold_21,17164000,17165000,1,HiC_scaffold_21:17164344,east_cent
HiC_scaffold_21,17168000,17169000,1,HiC_scaffold_21:17168670,east_cent
HiC_scaffold_21,17175000,17176000,2,HiC_scaffold_21:17175425,east_cent
HiC_scaffold_21,17177000,17178000,2,HiC_scaffold_21:17177534,east_cent
HiC_scaffold_21,17177000,17178000,2,HiC_scaffold_21:17177547,east_cent
HiC_scaffold_21,17240000,17241000,1,HiC_scaffold_21:17240493,east_cent
HiC_scaffold_21,17240000,17241000,1,HiC_scaffold_21:17240509,east_cent
HiC_scaffold_21,17240000,17241000,1,HiC_scaffold_21:17240572,east_cent
HiC_scaffold_21,17240000,17241000,1,HiC_scaffold_21:17240601,east_cent
HiC_scaffold_21,17242000,17243000,1,HiC_scaffold_21:17242380,east_cent
HiC_scaffold_21,17242000,17243000,1,HiC_scaffold_21:17242788,east_cent
HiC_scaffold_21,17242000,17243000,1,HiC_scaffold_21:17242826,east_cent
HiC_scaffold_21,17244000,17245000,1,HiC_scaffold_21:17244209,east_cent
HiC_scaffold_21,17244000,17245000,1,HiC_scaffold_21:17244274,east_cent
HiC_scaffold_21,17246000,17247000,1,HiC_scaffold_21:17246583,east_cent
HiC_scaffold_21,17270000,17271000,2,HiC_scaffold_21:17270357,east_cent
HiC_scaffold_21,17270000,17271000,2,HiC_scaffold_21:17270413,east_cent
HiC_scaffold_21,17272000,17273000,2,HiC_scaffold_21:17272953,east_cent
HiC_scaffold_21,17278000,17279000,2,HiC_scaffold_21:17278216,east_cent
HiC_scaffold_21,17305000,17306000,1,HiC_scaffold_21:17305060,east_cent
HiC_scaffold_21,17307000,17308000,1,HiC_scaffold_21:17307230,east_cent
HiC_scaffold_21,17307000,17308000,1,HiC_scaffold_21:17307513,east_cent
HiC_scaffold_21,17307000,17308000,1,HiC_scaffold_21:17307594,east_cent
HiC_scaffold_21,17307000,17308000,1,HiC_scaffold_21:17307597,east_cent
HiC_scaffold_21,17307000,17308000,1,HiC_scaffold_21:17307602,east_cent
HiC_scaffold_21,17321000,17322000,2,HiC_scaffold_21:17321113,east_cent
HiC_scaffold_21,17325000,17326000,2,HiC_scaffold_21:17325037,east_cent
HiC_scaffold_21,17328000,17329000,2,HiC_scaffold_21:17328771,east_cent
HiC_scaffold_21,17329000,17330000,2,HiC_scaffold_21:17329962,east_cent
HiC_scaffold_21,17340000,17341000,1,HiC_scaffold_21:17340204,east_cent
HiC_scaffold_21,17341000,17342000,1,HiC_scaffold_21:17341355,east_cent
HiC_scaffold_21,17341000,17342000,1,HiC_scaffold_21:17341370,east_cent
HiC_scaffold_21,17342000,17343000,1,HiC_scaffold_21:17342372,east_cent
HiC_scaffold_21,17343000,17344000,1,HiC_scaffold_21:17343183,east_cent
HiC_scaffold_21,17347000,17348000,1,HiC_scaffold_21:17347950,east_cent
HiC_scaffold_21,17348000,17349000,1,HiC_scaffold_21:17348199,east_cent
HiC_scaffold_21,17353000,17354000,2,HiC_scaffold_21:17353635,east_cent
HiC_scaffold_21,17358000,17359000,2,HiC_scaffold_21:17358167,east_cent
HiC_scaffold_21,17358000,17359000,2,HiC_scaffold_21:17358179,east_cent
HiC_scaffold_21,17369000,17370000,2,HiC_scaffold_21:17369493,east_cent
HiC_scaffold_21,17369000,17370000,2,HiC_scaffold_21:17369563,east_cent
HiC_scaffold_21,17396000,17397000,2,HiC_scaffold_21:17396895,east_cent
HiC_scaffold_21,17399000,17400000,2,HiC_scaffold_21:17399264,east_cent
HiC_scaffold_21,17485000,17486000,1,HiC_scaffold_21:17485845,east_cent
HiC_scaffold_21,17486000,17487000,1,HiC_scaffold_21:17486001,east_cent
HiC_scaffold_21,17487000,17488000,1,HiC_scaffold_21:17487650,east_cent
HiC_scaffold_21,17487000,17488000,1,HiC_scaffold_21:17487738,east_cent
HiC_scaffold_21,17505000,17506000,1,HiC_scaffold_21:17505822,east_cent
HiC_scaffold_21,17531000,17532000,1,HiC_scaffold_21:17531113,east_cent
HiC_scaffold_21,17639000,17640000,2,HiC_scaffold_21:17639939,east_cent
HiC_scaffold_21,17643000,17644000,1,HiC_scaffold_21:17643233,east_cent
HiC_scaffold_21,17649000,17650000,1,HiC_scaffold_21:17649243,east_cent
HiC_scaffold_21,17651000,17652000,1,HiC_scaffold_21:17651682,east_cent
HiC_scaffold_21,17651000,17652000,1,HiC_scaffold_21:17651926,east_cent
HiC_scaffold_21,17653000,17654000,1,HiC_scaffold_21:17653224,east_cent
HiC_scaffold_21,17653000,17654000,1,HiC_scaffold_21:17653796,east_cent
HiC_scaffold_21,17877000,17878000,1,HiC_scaffold_21:17877578,east_cent
HiC_scaffold_21,17878000,17879000,1,HiC_scaffold_21:17878401,east_cent
HiC_scaffold_21,17898000,17899000,1,HiC_scaffold_21:17898966,east_cent
HiC_scaffold_21,17917000,17918000,1,HiC_scaffold_21:17917965,east_cent
HiC_scaffold_21,18239000,18240000,2,HiC_scaffold_21:18239577,east_cent
HiC_scaffold_21,18284000,18285000,2,HiC_scaffold_21:18284018,east_cent
HiC_scaffold_21,18296000,18297000,1,HiC_scaffold_21:18296620,east_cent
HiC_scaffold_21,18829000,18830000,2,HiC_scaffold_21:18829081,east_cent
HiC_scaffold_21,18830000,18831000,2,HiC_scaffold_21:18830129,east_cent
HiC_scaffold_21,20111000,20112000,1,HiC_scaffold_21:20111873,east_cent
HiC_scaffold_21,24799000,24800000,2,HiC_scaffold_21:24799285,east_cent
HiC_scaffold_21,24799000,24800000,2,HiC_scaffold_21:24799530,east_cent
HiC_scaffold_21,27877000,27878000,1,HiC_scaffold_21:27877531,east_cent
